{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:19:25.941763', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.09, 'roll': -2.17, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:19:27.836718', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 6, 'pitch': -5.09, 'roll': -2.17, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:19:27.939946', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 6, 'pitch': -5.09, 'roll': -2.17, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.59, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:19:28.043226', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 6, 'pitch': -5.09, 'roll': -2.17, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.074318', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.15, 'roll': -2.11, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.097436', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.08, 'roll': -2.11, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.132710', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.07, 'roll': -2.1, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.155729', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.15, 'roll': -2.1, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.176392', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 1, 'pitch': -5.16, 'roll': -2.09, 'pres': 161}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.186339', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.206377', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.14, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.216312', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.14, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.236500', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.246438', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.266487', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.33, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.276381', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.296451', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.306399', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.326429', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 161}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.336372', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
{'lipoC2': 7.99, 'lipoC3S1': 4.17, 'temp': 25.63, 'lipoC3S3': 12.6, 'lipoC3S2': 8.34, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.01, 'datetime': '2018-10-05 15:19:34.356407', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.13, 'roll': -2.08, 'pres': 160}
