{'lipoC2': 7.33, 'lipoC3S1': 3.84, 'temp': 27.06, 'lipoC3S3': 11.61, 'lipoC3S2': 7.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.05, 'datetime': '2018-10-09 20:04:51.195606', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 1, 'pitch': 3.41, 'roll': -3.53, 'pres': 170}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.51, 'lipoC3S2': 7.6, 'rot1': 7, 'rot0': 6, 'rot3': 74, 'rot2': 59, 'state': 'normal', 'yaw': 11.37, 'datetime': '2018-10-09 20:05:01.232361', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 9, 'pitch': 0.85, 'roll': -0.65, 'pres': 170}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.51, 'lipoC3S2': 7.65, 'rot1': 7, 'rot0': 6, 'rot3': 75, 'rot2': 60, 'state': 'normal', 'yaw': 11.74, 'datetime': '2018-10-09 20:05:01.341157', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 10, 'pitch': 0.74, 'roll': -0.64, 'pres': 170}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.55, 'lipoC3S2': 7.63, 'rot1': 7, 'rot0': 6, 'rot3': 76, 'rot2': 61, 'state': 'normal', 'yaw': 12.2, 'datetime': '2018-10-09 20:05:01.447282', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 10, 'pitch': 0.69, 'roll': -0.6, 'pres': 171}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.55, 'lipoC3S2': 7.66, 'rot1': 7, 'rot0': 6, 'rot3': 77, 'rot2': 62, 'state': 'normal', 'yaw': 12.58, 'datetime': '2018-10-09 20:05:01.551420', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 10, 'pitch': 0.67, 'roll': -0.49, 'pres': 171}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.51, 'lipoC3S2': 7.61, 'rot1': 7, 'rot0': 6, 'rot3': 78, 'rot2': 63, 'state': 'normal', 'yaw': 12.96, 'datetime': '2018-10-09 20:05:01.655492', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 10, 'pitch': 0.72, 'roll': -0.41, 'pres': 169}
{'lipoC2': 7.32, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.43, 'lipoC3S2': 7.61, 'rot1': 7, 'rot0': 6, 'rot3': 80, 'rot2': 64, 'state': 'normal', 'yaw': 13.36, 'datetime': '2018-10-09 20:05:01.759078', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 10, 'pitch': 0.78, 'roll': -0.41, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.44, 'lipoC3S2': 7.43, 'rot1': 7, 'rot0': 6, 'rot3': 80, 'rot2': 65, 'state': 'normal', 'yaw': 13.76, 'datetime': '2018-10-09 20:05:01.862896', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 10, 'pitch': 0.68, 'roll': -0.41, 'pres': 174}
{'lipoC2': 7.3, 'lipoC3S1': 3.77, 'temp': 27.0, 'lipoC3S3': 11.34, 'lipoC3S2': 7.54, 'rot1': 8, 'rot0': 8, 'rot3': 82, 'rot2': 66, 'state': 'normal', 'yaw': 13.8, 'datetime': '2018-10-09 20:05:01.966585', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 10, 'pitch': 1.13, 'roll': -0.29, 'pres': 169}
{'lipoC2': 7.3, 'lipoC3S1': 3.81, 'temp': 27.0, 'lipoC3S3': 11.42, 'lipoC3S2': 7.55, 'rot1': 9, 'rot0': 9, 'rot3': 83, 'rot2': 67, 'state': 'normal', 'yaw': 13.46, 'datetime': '2018-10-09 20:05:02.070198', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 10, 'pitch': 2.14, 'roll': -0.17, 'pres': 182}
{'lipoC2': 7.32, 'lipoC3S1': 3.7, 'temp': 27.0, 'lipoC3S3': 11.48, 'lipoC3S2': 7.55, 'rot1': 10, 'rot0': 11, 'rot3': 84, 'rot2': 68, 'state': 'normal', 'yaw': 12.78, 'datetime': '2018-10-09 20:05:02.174340', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 10, 'pitch': 3.23, 'roll': 0.06, 'pres': 174}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.4, 'lipoC3S2': 7.57, 'rot1': 11, 'rot0': 12, 'rot3': 85, 'rot2': 68, 'state': 'normal', 'yaw': 11.72, 'datetime': '2018-10-09 20:05:02.278274', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 10, 'pitch': 4.12, 'roll': 0.33, 'pres': 182}
{'lipoC2': 7.33, 'lipoC3S1': 3.77, 'temp': 27.0, 'lipoC3S3': 11.4, 'lipoC3S2': 7.53, 'rot1': 12, 'rot0': 13, 'rot3': 86, 'rot2': 69, 'state': 'normal', 'yaw': 10.53, 'datetime': '2018-10-09 20:05:02.382275', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 11, 'pitch': 4.73, 'roll': 0.5, 'pres': 174}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.0, 'lipoC3S3': 11.3, 'lipoC3S2': 7.55, 'rot1': 13, 'rot0': 15, 'rot3': 87, 'rot2': 70, 'state': 'normal', 'yaw': 9.17, 'datetime': '2018-10-09 20:05:02.486794', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 11, 'pitch': 5.27, 'roll': 0.62, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.67, 'temp': 27.0, 'lipoC3S3': 11.5, 'lipoC3S2': 7.54, 'rot1': 15, 'rot0': 16, 'rot3': 87, 'rot2': 71, 'state': 'normal', 'yaw': 7.65, 'datetime': '2018-10-09 20:05:02.586228', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 11, 'pitch': 6.0, 'roll': 0.64, 'pres': 178}
{'lipoC2': 7.32, 'lipoC3S1': 3.71, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.58, 'rot1': 16, 'rot0': 18, 'rot3': 88, 'rot2': 71, 'state': 'normal', 'yaw': 6.26, 'datetime': '2018-10-09 20:05:02.690150', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 11, 'pitch': 6.78, 'roll': 0.46, 'pres': 179}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.39, 'lipoC3S2': 7.53, 'rot1': 17, 'rot0': 19, 'rot3': 89, 'rot2': 72, 'state': 'normal', 'yaw': 4.75, 'datetime': '2018-10-09 20:05:02.794180', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 11, 'pitch': 7.63, 'roll': 0.13, 'pres': 182}
{'lipoC2': 7.32, 'lipoC3S1': 3.76, 'temp': 27.0, 'lipoC3S3': 11.42, 'lipoC3S2': 7.43, 'rot1': 18, 'rot0': 21, 'rot3': 90, 'rot2': 73, 'state': 'normal', 'yaw': 3.47, 'datetime': '2018-10-09 20:05:02.898155', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 11, 'pitch': 8.36, 'roll': -0.24, 'pres': 181}
{'lipoC2': 7.32, 'lipoC3S1': 3.72, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 20, 'rot0': 22, 'rot3': 91, 'rot2': 73, 'state': 'normal', 'yaw': 2.28, 'datetime': '2018-10-09 20:05:03.003215', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 11, 'pitch': 8.92, 'roll': -0.55, 'pres': 179}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.42, 'lipoC3S2': 7.53, 'rot1': 21, 'rot0': 23, 'rot3': 92, 'rot2': 74, 'state': 'normal', 'yaw': 1.04, 'datetime': '2018-10-09 20:05:03.107235', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 11, 'pitch': 9.33, 'roll': -0.86, 'pres': 181}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.0, 'lipoC3S3': 11.46, 'lipoC3S2': 7.43, 'rot1': 22, 'rot0': 25, 'rot3': 93, 'rot2': 75, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-09 20:05:03.211269', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 11, 'pitch': 9.47, 'roll': -1.15, 'pres': 181}
{'lipoC2': 7.32, 'lipoC3S1': 3.77, 'temp': 27.0, 'lipoC3S3': 11.43, 'lipoC3S2': 7.6, 'rot1': 23, 'rot0': 26, 'rot3': 94, 'rot2': 76, 'state': 'normal', 'yaw': -1.01, 'datetime': '2018-10-09 20:05:03.315226', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 12, 'pitch': 9.45, 'roll': -1.41, 'pres': 196}
{'lipoC2': 7.32, 'lipoC3S1': 3.77, 'temp': 27.0, 'lipoC3S3': 11.23, 'lipoC3S2': 7.54, 'rot1': 25, 'rot0': 28, 'rot3': 95, 'rot2': 76, 'state': 'normal', 'yaw': -1.88, 'datetime': '2018-10-09 20:05:03.419269', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 12, 'pitch': 9.33, 'roll': -1.63, 'pres': 180}
{'lipoC2': 7.33, 'lipoC3S1': 3.64, 'temp': 27.0, 'lipoC3S3': 11.48, 'lipoC3S2': 7.49, 'rot1': 26, 'rot0': 29, 'rot3': 96, 'rot2': 77, 'state': 'normal', 'yaw': -2.7, 'datetime': '2018-10-09 20:05:03.523273', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 12, 'pitch': 9.13, 'roll': -1.8, 'pres': 186}
{'lipoC2': 7.29, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 27, 'rot0': 30, 'rot3': 96, 'rot2': 78, 'state': 'normal', 'yaw': -3.51, 'datetime': '2018-10-09 20:05:03.628903', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 12, 'pitch': 8.87, 'roll': -1.93, 'pres': 194}
{'lipoC2': 7.32, 'lipoC3S1': 3.76, 'temp': 27.0, 'lipoC3S3': 11.29, 'lipoC3S2': 7.58, 'rot1': 29, 'rot0': 32, 'rot3': 97, 'rot2': 78, 'state': 'normal', 'yaw': -4.17, 'datetime': '2018-10-09 20:05:03.736220', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 12, 'pitch': 8.6, 'roll': -1.94, 'pres': 182}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.27, 'lipoC3S2': 7.52, 'rot1': 30, 'rot0': 33, 'rot3': 98, 'rot2': 79, 'state': 'normal', 'yaw': -4.78, 'datetime': '2018-10-09 20:05:03.841682', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 12, 'pitch': 8.24, 'roll': -1.93, 'pres': 183}
{'lipoC2': 7.33, 'lipoC3S1': 3.73, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.53, 'rot1': 31, 'rot0': 35, 'rot3': 99, 'rot2': 80, 'state': 'normal', 'yaw': -5.35, 'datetime': '2018-10-09 20:05:03.945585', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 12, 'pitch': 7.78, 'roll': -1.95, 'pres': 185}
{'lipoC2': 7.33, 'lipoC3S1': 3.74, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.53, 'rot1': 33, 'rot0': 36, 'rot3': 100, 'rot2': 80, 'state': 'normal', 'yaw': -5.78, 'datetime': '2018-10-09 20:05:04.051084', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 12, 'pitch': 7.35, 'roll': -2.01, 'pres': 188}
{'lipoC2': 7.32, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 34, 'rot0': 37, 'rot3': 101, 'rot2': 81, 'state': 'normal', 'yaw': -6.1, 'datetime': '2018-10-09 20:05:04.155226', 'mgs': 0, 'volt': 0.9717, 'depth': 2.682, 'time': 12, 'pitch': 6.75, 'roll': -2.15, 'pres': 199}
{'lipoC2': 7.3, 'lipoC3S1': 3.81, 'temp': 27.0, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 35, 'rot0': 39, 'rot3': 101, 'rot2': 82, 'state': 'normal', 'yaw': -6.28, 'datetime': '2018-10-09 20:05:04.260336', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 12, 'pitch': 6.24, 'roll': -2.32, 'pres': 188}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.38, 'lipoC3S2': 7.41, 'rot1': 37, 'rot0': 40, 'rot3': 102, 'rot2': 82, 'state': 'normal', 'yaw': -6.36, 'datetime': '2018-10-09 20:05:04.364453', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 13, 'pitch': 5.8, 'roll': -2.38, 'pres': 186}
{'lipoC2': 7.33, 'lipoC3S1': 3.69, 'temp': 27.0, 'lipoC3S3': 11.48, 'lipoC3S2': 7.58, 'rot1': 38, 'rot0': 41, 'rot3': 103, 'rot2': 83, 'state': 'normal', 'yaw': -6.28, 'datetime': '2018-10-09 20:05:04.468647', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 13, 'pitch': 5.51, 'roll': -2.35, 'pres': 191}
{'lipoC2': 7.33, 'lipoC3S1': 3.7, 'temp': 27.0, 'lipoC3S3': 11.48, 'lipoC3S2': 7.59, 'rot1': 39, 'rot0': 43, 'rot3': 103, 'rot2': 84, 'state': 'normal', 'yaw': -6.07, 'datetime': '2018-10-09 20:05:04.572892', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 13, 'pitch': 5.31, 'roll': -2.26, 'pres': 192}
{'lipoC2': 7.29, 'lipoC3S1': 3.81, 'temp': 27.0, 'lipoC3S3': 11.4, 'lipoC3S2': 7.59, 'rot1': 41, 'rot0': 44, 'rot3': 104, 'rot2': 84, 'state': 'normal', 'yaw': -5.8, 'datetime': '2018-10-09 20:05:04.677045', 'mgs': 0, 'volt': 0.9717, 'depth': 2.682, 'time': 13, 'pitch': 5.16, 'roll': -2.17, 'pres': 199}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.18, 'lipoC3S2': 7.53, 'rot1': 42, 'rot0': 46, 'rot3': 105, 'rot2': 85, 'state': 'normal', 'yaw': -5.53, 'datetime': '2018-10-09 20:05:04.781132', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 13, 'pitch': 5.1, 'roll': -2.11, 'pres': 189}
{'lipoC2': 7.33, 'lipoC3S1': 3.69, 'temp': 27.0, 'lipoC3S3': 11.51, 'lipoC3S2': 7.47, 'rot1': 43, 'rot0': 47, 'rot3': 106, 'rot2': 86, 'state': 'normal', 'yaw': -5.18, 'datetime': '2018-10-09 20:05:04.885282', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 13, 'pitch': 5.06, 'roll': -2.06, 'pres': 189}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 44, 'rot0': 48, 'rot3': 106, 'rot2': 86, 'state': 'normal', 'yaw': -4.82, 'datetime': '2018-10-09 20:05:04.989403', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 13, 'pitch': 5.02, 'roll': -2.0, 'pres': 200}
{'lipoC2': 7.33, 'lipoC3S1': 3.76, 'temp': 27.0, 'lipoC3S3': 11.42, 'lipoC3S2': 7.42, 'rot1': 46, 'rot0': 50, 'rot3': 107, 'rot2': 87, 'state': 'normal', 'yaw': -4.37, 'datetime': '2018-10-09 20:05:05.094213', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 13, 'pitch': 5.07, 'roll': -1.89, 'pres': 192}
{'lipoC2': 7.33, 'lipoC3S1': 3.7, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.59, 'rot1': 47, 'rot0': 51, 'rot3': 108, 'rot2': 88, 'state': 'normal', 'yaw': -3.88, 'datetime': '2018-10-09 20:05:05.198513', 'mgs': 0, 'volt': 0.9619, 'depth': 2.53, 'time': 13, 'pitch': 5.2, 'roll': -1.79, 'pres': 197}
{'lipoC2': 7.33, 'lipoC3S1': 3.65, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.53, 'rot1': 48, 'rot0': 52, 'rot3': 109, 'rot2': 88, 'state': 'normal', 'yaw': -3.48, 'datetime': '2018-10-09 20:05:05.303653', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 14, 'pitch': 5.4, 'roll': -1.74, 'pres': 198}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.46, 'lipoC3S2': 7.59, 'rot1': 50, 'rot0': 54, 'rot3': 110, 'rot2': 89, 'state': 'normal', 'yaw': -3.1, 'datetime': '2018-10-09 20:05:05.407751', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 14, 'pitch': 5.75, 'roll': -1.7, 'pres': 208}
{'lipoC2': 7.3, 'lipoC3S1': 3.81, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.61, 'rot1': 51, 'rot0': 55, 'rot3': 110, 'rot2': 89, 'state': 'normal', 'yaw': -2.79, 'datetime': '2018-10-09 20:05:05.512918', 'mgs': 0, 'volt': 0.9863, 'depth': 2.911, 'time': 14, 'pitch': 6.21, 'roll': -1.67, 'pres': 202}
{'lipoC2': 7.33, 'lipoC3S1': 3.81, 'temp': 27.0, 'lipoC3S3': 11.36, 'lipoC3S2': 7.68, 'rot1': 52, 'rot0': 57, 'rot3': 110, 'rot2': 89, 'state': 'normal', 'yaw': -2.51, 'datetime': '2018-10-09 20:05:05.617058', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 14, 'pitch': 6.86, 'roll': -1.63, 'pres': 196}
{'lipoC2': 7.33, 'lipoC3S1': 3.71, 'temp': 27.0, 'lipoC3S3': 11.51, 'lipoC3S2': 7.53, 'rot1': 53, 'rot0': 58, 'rot3': 110, 'rot2': 89, 'state': 'normal', 'yaw': -2.3, 'datetime': '2018-10-09 20:05:05.721249', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 14, 'pitch': 7.54, 'roll': -1.6, 'pres': 196}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.0, 'lipoC3S3': 11.46, 'lipoC3S2': 7.59, 'rot1': 55, 'rot0': 59, 'rot3': 110, 'rot2': 90, 'state': 'normal', 'yaw': -2.13, 'datetime': '2018-10-09 20:05:05.825284', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 14, 'pitch': 8.2, 'roll': -1.56, 'pres': 217}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.42, 'lipoC3S2': 7.58, 'rot1': 56, 'rot0': 61, 'rot3': 111, 'rot2': 90, 'state': 'normal', 'yaw': -1.95, 'datetime': '2018-10-09 20:05:05.929353', 'mgs': 0, 'volt': 0.9814, 'depth': 2.835, 'time': 14, 'pitch': 8.74, 'roll': -1.55, 'pres': 201}
{'lipoC2': 7.32, 'lipoC3S1': 3.76, 'temp': 27.0, 'lipoC3S3': 11.35, 'lipoC3S2': 7.4, 'rot1': 57, 'rot0': 62, 'rot3': 112, 'rot2': 91, 'state': 'normal', 'yaw': -1.81, 'datetime': '2018-10-09 20:05:06.033522', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 14, 'pitch': 9.13, 'roll': -1.59, 'pres': 198}
{'lipoC2': 7.33, 'lipoC3S1': 3.76, 'temp': 27.06, 'lipoC3S3': 11.44, 'lipoC3S2': 7.43, 'rot1': 59, 'rot0': 64, 'rot3': 112, 'rot2': 91, 'state': 'normal', 'yaw': -1.77, 'datetime': '2018-10-09 20:05:06.137913', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 14, 'pitch': 9.46, 'roll': -1.69, 'pres': 198}
{'lipoC2': 7.32, 'lipoC3S1': 3.72, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 60, 'rot0': 65, 'rot3': 113, 'rot2': 92, 'state': 'normal', 'yaw': -1.78, 'datetime': '2018-10-09 20:05:06.241971', 'mgs': 0, 'volt': 0.9863, 'depth': 2.911, 'time': 14, 'pitch': 9.73, 'roll': -1.81, 'pres': 202}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.35, 'lipoC3S2': 7.37, 'rot1': 61, 'rot0': 66, 'rot3': 114, 'rot2': 92, 'state': 'normal', 'yaw': -1.78, 'datetime': '2018-10-09 20:05:06.346754', 'mgs': 0, 'volt': 0.9717, 'depth': 2.682, 'time': 15, 'pitch': 9.87, 'roll': -1.88, 'pres': 199}
{'lipoC2': 7.33, 'lipoC3S1': 3.64, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.51, 'rot1': 63, 'rot0': 68, 'rot3': 114, 'rot2': 93, 'state': 'normal', 'yaw': -1.78, 'datetime': '2018-10-09 20:05:06.450796', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 15, 'pitch': 9.98, 'roll': -1.91, 'pres': 200}
{'lipoC2': 7.33, 'lipoC3S1': 3.75, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.55, 'rot1': 64, 'rot0': 69, 'rot3': 115, 'rot2': 94, 'state': 'normal', 'yaw': -1.79, 'datetime': '2018-10-09 20:05:06.556051', 'mgs': 0, 'volt': 0.9961, 'depth': 3.064, 'time': 15, 'pitch': 10.03, 'roll': -1.93, 'pres': 204}
{'lipoC2': 7.32, 'lipoC3S1': 3.81, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.59, 'rot1': 65, 'rot0': 71, 'rot3': 116, 'rot2': 94, 'state': 'normal', 'yaw': -1.72, 'datetime': '2018-10-09 20:05:06.660389', 'mgs': 0, 'volt': 1.0449, 'depth': 3.827, 'time': 15, 'pitch': 10.08, 'roll': -1.98, 'pres': 214}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.14, 'lipoC3S2': 7.56, 'rot1': 66, 'rot0': 72, 'rot3': 116, 'rot2': 95, 'state': 'normal', 'yaw': -1.62, 'datetime': '2018-10-09 20:05:06.764275', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 15, 'pitch': 10.04, 'roll': -1.99, 'pres': 200}
{'lipoC2': 7.29, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.43, 'lipoC3S2': 7.58, 'rot1': 68, 'rot0': 74, 'rot3': 117, 'rot2': 96, 'state': 'normal', 'yaw': -1.5, 'datetime': '2018-10-09 20:05:06.869736', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 15, 'pitch': 10.15, 'roll': -1.98, 'pres': 209}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.27, 'lipoC3S2': 7.52, 'rot1': 69, 'rot0': 75, 'rot3': 117, 'rot2': 96, 'state': 'normal', 'yaw': -1.43, 'datetime': '2018-10-09 20:05:06.973929', 'mgs': 0, 'volt': 0.9717, 'depth': 2.682, 'time': 15, 'pitch': 10.51, 'roll': -1.94, 'pres': 199}
{'lipoC2': 7.33, 'lipoC3S1': 3.63, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.43, 'rot1': 70, 'rot0': 76, 'rot3': 117, 'rot2': 97, 'state': 'normal', 'yaw': -1.46, 'datetime': '2018-10-09 20:05:07.078021', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 15, 'pitch': 10.91, 'roll': -1.93, 'pres': 200}
{'lipoC2': 7.33, 'lipoC3S1': 3.74, 'temp': 27.0, 'lipoC3S3': 11.46, 'lipoC3S2': 7.59, 'rot1': 72, 'rot0': 78, 'rot3': 117, 'rot2': 98, 'state': 'normal', 'yaw': -1.48, 'datetime': '2018-10-09 20:05:07.182144', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 15, 'pitch': 11.17, 'roll': -1.97, 'pres': 217}
{'lipoC2': 7.29, 'lipoC3S1': 3.8, 'temp': 27.0, 'lipoC3S3': 11.36, 'lipoC3S2': 7.58, 'rot1': 73, 'rot0': 80, 'rot3': 118, 'rot2': 98, 'state': 'normal', 'yaw': -1.53, 'datetime': '2018-10-09 20:05:07.286242', 'mgs': 0, 'volt': 1.0059, 'depth': 3.217, 'time': 15, 'pitch': 11.16, 'roll': -2.01, 'pres': 206}
{'lipoC2': 7.32, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.43, 'lipoC3S2': 7.43, 'rot1': 74, 'rot0': 81, 'rot3': 118, 'rot2': 99, 'state': 'normal', 'yaw': -1.6, 'datetime': '2018-10-09 20:05:07.391210', 'mgs': 0, 'volt': 0.9717, 'depth': 2.682, 'time': 16, 'pitch': 11.13, 'roll': -2.01, 'pres': 199}
{'lipoC2': 7.32, 'lipoC3S1': 3.72, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 75, 'rot0': 82, 'rot3': 119, 'rot2': 100, 'state': 'normal', 'yaw': -1.71, 'datetime': '2018-10-09 20:05:07.495635', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 16, 'pitch': 11.08, 'roll': -2.03, 'pres': 198}
{'lipoC2': 7.32, 'lipoC3S1': 3.63, 'temp': 27.06, 'lipoC3S3': 11.48, 'lipoC3S2': 7.45, 'rot1': 77, 'rot0': 84, 'rot3': 120, 'rot2': 100, 'state': 'normal', 'yaw': -1.79, 'datetime': '2018-10-09 20:05:07.601006', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 16, 'pitch': 10.98, 'roll': -2.03, 'pres': 198}
{'lipoC2': 7.32, 'lipoC3S1': 3.68, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.58, 'rot1': 78, 'rot0': 85, 'rot3': 120, 'rot2': 101, 'state': 'normal', 'yaw': -1.9, 'datetime': '2018-10-09 20:05:07.705156', 'mgs': 0, 'volt': 0.9961, 'depth': 3.064, 'time': 16, 'pitch': 10.79, 'roll': -2.04, 'pres': 204}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.46, 'lipoC3S2': 7.43, 'rot1': 79, 'rot0': 87, 'rot3': 121, 'rot2': 101, 'state': 'normal', 'yaw': -2.0, 'datetime': '2018-10-09 20:05:07.810748', 'mgs': 0, 'volt': 0.9619, 'depth': 2.53, 'time': 16, 'pitch': 10.59, 'roll': -2.05, 'pres': 197}
