{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.38, 'lipoC3S2': 8.18, 'rot1': 145, 'rot0': 153, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.18, 'datetime': '2018-10-05 17:21:22.199740', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 140, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.37, 'lipoC3S2': 8.17, 'rot1': 145, 'rot0': 153, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.18, 'datetime': '2018-10-05 17:21:28.661381', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 142, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 145, 'rot0': 153, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.18, 'datetime': '2018-10-05 17:21:28.681215', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 142, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.37, 'lipoC3S2': 8.17, 'rot1': 145, 'rot0': 153, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.18, 'datetime': '2018-10-05 17:21:28.700790', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 142, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 145, 'rot0': 153, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.18, 'datetime': '2018-10-05 17:21:28.720634', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 142, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.740179', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.759809', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.779412', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.38, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.799216', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 161}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.38, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.816741', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 161}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.836110', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.855722', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.875450', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.894988', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.17, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.912037', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.17, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.928327', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.81, 'lipoC3S3': 12.37, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.947729', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.38, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.967315', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
{'lipoC2': 7.54, 'lipoC3S1': 4.09, 'temp': 27.88, 'lipoC3S3': 12.38, 'lipoC3S2': 8.18, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 17:21:28.987049', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -4.38, 'roll': -1.83, 'pres': 160}
