{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.69, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 273, 'rot0': 252, 'rot3': 180, 'rot2': 153, 'state': 'normal', 'yaw': -46.61, 'datetime': '2018-10-03 16:57:08.926190', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 911, 'pitch': 32.02, 'roll': -153.88, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:26.254240', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 18, 'pitch': -5.51, 'roll': -0.22, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:26.357529', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 19, 'pitch': -5.72, 'roll': -0.05, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-03 16:57:26.462103', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 19, 'pitch': -5.93, 'roll': 0.16, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-03 16:57:26.565295', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 19, 'pitch': -6.12, 'roll': 0.41, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-03 16:57:26.668546', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 19, 'pitch': -6.24, 'roll': 0.66, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.92, 'datetime': '2018-10-03 16:57:26.773375', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 19, 'pitch': -6.3, 'roll': 0.9, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-03 16:57:26.876743', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 19, 'pitch': -6.36, 'roll': 1.13, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.92, 'datetime': '2018-10-03 16:57:26.979849', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 19, 'pitch': -6.38, 'roll': 1.3, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.92, 'datetime': '2018-10-03 16:57:27.083739', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 19, 'pitch': -6.36, 'roll': 1.41, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.88, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.92, 'datetime': '2018-10-03 16:57:27.186960', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 19, 'pitch': -6.29, 'roll': 1.44, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.88, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-03 16:57:27.290220', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 19, 'pitch': -6.19, 'roll': 1.44, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.88, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-03 16:57:27.393493', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 20, 'pitch': -5.99, 'roll': 1.25, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:27.496720', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 20, 'pitch': -5.75, 'roll': 0.96, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:27.599998', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 20, 'pitch': -5.53, 'roll': 0.66, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:27.703280', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 20, 'pitch': -5.34, 'roll': 0.35, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:27.806915', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 20, 'pitch': -5.19, 'roll': 0.06, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.95, 'datetime': '2018-10-03 16:57:27.910129', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 20, 'pitch': -5.3, 'roll': -0.16, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:28.014658', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 20, 'pitch': -5.7, 'roll': -0.05, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:28.118021', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 20, 'pitch': -6.1, 'roll': -0.0, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.95, 'datetime': '2018-10-03 16:57:28.221302', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 20, 'pitch': -6.44, 'roll': -0.0, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:28.325837', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 20, 'pitch': -6.72, 'roll': -0.05, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.95, 'datetime': '2018-10-03 16:57:28.433141', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.88, 'roll': -0.06, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.95, 'datetime': '2018-10-03 16:57:28.538273', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.93, 'roll': -0.07, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.95, 'datetime': '2018-10-03 16:57:28.641433', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.91, 'roll': -0.01, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:28.744925', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.83, 'roll': 0.07, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.94, 'datetime': '2018-10-03 16:57:28.848264', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 21, 'pitch': -6.67, 'roll': 0.13, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.99, 'datetime': '2018-10-03 16:57:28.951486', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.48, 'roll': 0.03, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.04, 'datetime': '2018-10-03 16:57:29.054769', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.26, 'roll': -0.08, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.06, 'datetime': '2018-10-03 16:57:29.158164', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -6.13, 'roll': -0.15, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.06, 'datetime': '2018-10-03 16:57:29.261226', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 21, 'pitch': -5.96, 'roll': -0.01, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.09, 'datetime': '2018-10-03 16:57:29.364582', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.77, 'roll': 0.07, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.19, 'datetime': '2018-10-03 16:57:29.467944', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.64, 'roll': -0.05, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.33, 'datetime': '2018-10-03 16:57:29.570994', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.54, 'roll': -0.26, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.5, 'datetime': '2018-10-03 16:57:29.675854', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.52, 'roll': -0.43, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.67, 'datetime': '2018-10-03 16:57:29.775734', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.56, 'roll': -0.47, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.81, 'datetime': '2018-10-03 16:57:29.879391', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.59, 'roll': -0.46, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.95, 'datetime': '2018-10-03 16:57:29.985258', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.59, 'roll': -0.36, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.11, 'datetime': '2018-10-03 16:57:30.090170', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.59, 'roll': -0.16, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.26, 'datetime': '2018-10-03 16:57:30.189508', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 22, 'pitch': -5.59, 'roll': 0.06, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.4, 'datetime': '2018-10-03 16:57:30.296116', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 22, 'pitch': -5.59, 'roll': 0.26, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.47, 'datetime': '2018-10-03 16:57:30.394303', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 23, 'pitch': -5.54, 'roll': 0.16, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.54, 'datetime': '2018-10-03 16:57:30.497603', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 23, 'pitch': -5.45, 'roll': 0.1, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.12, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.62, 'datetime': '2018-10-03 16:57:30.602133', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 23, 'pitch': -5.39, 'roll': 0.09, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.7, 'datetime': '2018-10-03 16:57:30.705493', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 23, 'pitch': -5.35, 'roll': 0.09, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.78, 'datetime': '2018-10-03 16:57:30.808718', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 23, 'pitch': -5.32, 'roll': 0.12, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.87, 'datetime': '2018-10-03 16:57:30.913962', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 23, 'pitch': -5.32, 'roll': 0.18, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 13.96, 'datetime': '2018-10-03 16:57:31.016525', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 23, 'pitch': -5.32, 'roll': 0.27, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.04, 'datetime': '2018-10-03 16:57:31.119798', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 23, 'pitch': -5.32, 'roll': 0.37, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.11, 'datetime': '2018-10-03 16:57:31.224328', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 23, 'pitch': -5.32, 'roll': 0.48, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.14, 'datetime': '2018-10-03 16:57:31.327586', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 23, 'pitch': -5.32, 'roll': 0.57, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:31.430850', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.36, 'roll': 0.62, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:31.535394', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.37, 'roll': 0.4, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:31.638681', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.37, 'roll': 0.1, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.75, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:31.741996', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.37, 'roll': -0.14, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:31.845133', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.41, 'roll': -0.3, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:31.948623', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.6, 'roll': -0.31, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:32.051863', 'mgs': 0, 'volt': 1.0303, 'depth': 3.598, 'time': 24, 'pitch': -5.75, 'roll': -0.3, 'pres': 211}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:32.155894', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 24, 'pitch': -5.92, 'roll': -0.29, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:32.259697', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 24, 'pitch': -6.04, 'roll': -0.28, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.18, 'datetime': '2018-10-03 16:57:32.363020', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 25, 'pitch': -6.12, 'roll': -0.27, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.17, 'datetime': '2018-10-03 16:57:32.467510', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 25, 'pitch': -6.24, 'roll': -0.24, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.19, 'datetime': '2018-10-03 16:57:32.570986', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 25, 'pitch': -6.37, 'roll': -0.2, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.0, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.2, 'datetime': '2018-10-03 16:57:32.674219', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 25, 'pitch': -6.38, 'roll': -0.17, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 4.0, 'temp': 25.81, 'lipoC3S3': 12.13, 'lipoC3S2': 8.01, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.2, 'datetime': '2018-10-03 16:57:32.778874', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 25, 'pitch': -6.32, 'roll': -0.14, 'pres': 210}
