{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.63, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.38, 'datetime': '2018-10-09 11:57:53.738408', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 1, 'pitch': 11.69, 'roll': -4.5, 'pres': 182}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 18.01, 'datetime': '2018-10-09 11:58:09.464568', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 18, 'pitch': 4.86, 'roll': 1.15, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 18.4, 'datetime': '2018-10-09 11:58:09.565839', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 19, 'pitch': 5.57, 'roll': 0.78, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 18.66, 'datetime': '2018-10-09 11:58:09.670243', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 6.1, 'roll': 0.57, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 18.85, 'datetime': '2018-10-09 11:58:09.773432', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 6.26, 'roll': 0.68, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 19.04, 'datetime': '2018-10-09 11:58:09.873026', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 6.05, 'roll': 1.12, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 19.22, 'datetime': '2018-10-09 11:58:09.979502', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 5.73, 'roll': 1.59, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 19.4, 'datetime': '2018-10-09 11:58:10.086691', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 5.5, 'roll': 1.92, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 19.62, 'datetime': '2018-10-09 11:58:10.189860', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 5.43, 'roll': 1.89, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 19.82, 'datetime': '2018-10-09 11:58:10.293054', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 19, 'pitch': 5.63, 'roll': 1.53, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 20.0, 'datetime': '2018-10-09 11:58:10.397826', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 6.11, 'roll': 1.06, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 20.16, 'datetime': '2018-10-09 11:58:10.501174', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 19, 'pitch': 6.88, 'roll': 0.8, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 20.34, 'datetime': '2018-10-09 11:58:10.604493', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 20, 'pitch': 7.54, 'roll': 0.98, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 20.55, 'datetime': '2018-10-09 11:58:10.708076', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 20, 'pitch': 8.1, 'roll': 1.4, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 20.79, 'datetime': '2018-10-09 11:58:10.811477', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 20, 'pitch': 8.59, 'roll': 1.75, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 21.05, 'datetime': '2018-10-09 11:58:10.913780', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 20, 'pitch': 8.84, 'roll': 1.74, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 21.36, 'datetime': '2018-10-09 11:58:11.016728', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 20, 'pitch': 9.0, 'roll': 1.25, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.63, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 21.76, 'datetime': '2018-10-09 11:58:11.121722', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 20, 'pitch': 9.38, 'roll': 0.49, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.63, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 22.12, 'datetime': '2018-10-09 11:58:11.227739', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 20, 'pitch': 10.14, 'roll': -0.05, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.63, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 22.49, 'datetime': '2018-10-09 11:58:11.327415', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 20, 'pitch': 11.17, 'roll': -0.28, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 22.9, 'datetime': '2018-10-09 11:58:11.431268', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 20, 'pitch': 12.29, 'roll': -0.09, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 23.28, 'datetime': '2018-10-09 11:58:11.534594', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 20, 'pitch': 12.95, 'roll': 0.36, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 23.69, 'datetime': '2018-10-09 11:58:11.639269', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 21, 'pitch': 13.17, 'roll': 0.78, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.14, 'datetime': '2018-10-09 11:58:11.742678', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 21, 'pitch': 12.73, 'roll': 0.92, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.63, 'datetime': '2018-10-09 11:58:11.845948', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 21, 'pitch': 11.64, 'roll': 0.81, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 25.28, 'datetime': '2018-10-09 11:58:11.952557', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 21, 'pitch': 10.21, 'roll': 0.6, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 26.2, 'datetime': '2018-10-09 11:58:12.057843', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 21, 'pitch': 8.86, 'roll': 0.23, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.5, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 27.13, 'datetime': '2018-10-09 11:58:12.161132', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 21, 'pitch': 8.06, 'roll': -0.07, 'pres': 186}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.5, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 28.07, 'datetime': '2018-10-09 11:58:12.265109', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 21, 'pitch': 7.57, 'roll': -0.2, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 29.08, 'datetime': '2018-10-09 11:58:12.370108', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 21, 'pitch': 7.08, 'roll': -0.06, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 29.99, 'datetime': '2018-10-09 11:58:12.465151', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 21, 'pitch': 6.55, 'roll': 0.17, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 30.85, 'datetime': '2018-10-09 11:58:12.568168', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 22, 'pitch': 5.94, 'roll': 0.34, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 31.76, 'datetime': '2018-10-09 11:58:12.671266', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 5.16, 'roll': 0.47, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 32.57, 'datetime': '2018-10-09 11:58:12.774582', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 4.35, 'roll': 0.73, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 33.43, 'datetime': '2018-10-09 11:58:12.874613', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 3.5, 'roll': 1.08, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 34.47, 'datetime': '2018-10-09 11:58:12.977931', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 2.91, 'roll': 1.35, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 35.48, 'datetime': '2018-10-09 11:58:13.081277', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 3.0, 'roll': 1.32, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 36.49, 'datetime': '2018-10-09 11:58:13.185885', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 3.61, 'roll': 1.08, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 37.54, 'datetime': '2018-10-09 11:58:13.289245', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 4.46, 'roll': 0.87, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 38.46, 'datetime': '2018-10-09 11:58:13.393084', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 4.88, 'roll': 0.9, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 39.37, 'datetime': '2018-10-09 11:58:13.497459', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 22, 'pitch': 4.78, 'roll': 1.1, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 40.41, 'datetime': '2018-10-09 11:58:13.600774', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 23, 'pitch': 4.55, 'roll': 1.3, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 41.42, 'datetime': '2018-10-09 11:58:13.704099', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 23, 'pitch': 4.8, 'roll': 1.33, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 42.44, 'datetime': '2018-10-09 11:58:13.807543', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 5.74, 'roll': 1.19, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 43.54, 'datetime': '2018-10-09 11:58:13.910867', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 7.29, 'roll': 1.04, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 44.49, 'datetime': '2018-10-09 11:58:14.014237', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 8.73, 'roll': 1.04, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 45.42, 'datetime': '2018-10-09 11:58:14.117791', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 9.76, 'roll': 1.23, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 46.37, 'datetime': '2018-10-09 11:58:14.221106', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 10.14, 'roll': 1.6, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.5, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 47.13, 'datetime': '2018-10-09 11:58:14.328477', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 9.8, 'roll': 1.99, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.5, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 47.86, 'datetime': '2018-10-09 11:58:14.434779', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 8.99, 'roll': 2.27, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 48.66, 'datetime': '2018-10-09 11:58:14.538367', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 23, 'pitch': 7.96, 'roll': 2.32, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 49.42, 'datetime': '2018-10-09 11:58:14.642567', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 24, 'pitch': 7.23, 'roll': 2.16, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 50.27, 'datetime': '2018-10-09 11:58:14.746013', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 24, 'pitch': 7.03, 'roll': 1.85, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 51.07, 'datetime': '2018-10-09 11:58:14.849290', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 24, 'pitch': 7.43, 'roll': 1.55, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 51.86, 'datetime': '2018-10-09 11:58:14.953856', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 24, 'pitch': 8.01, 'roll': 1.34, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 52.7, 'datetime': '2018-10-09 11:58:15.057321', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 24, 'pitch': 8.34, 'roll': 1.25, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 53.42, 'datetime': '2018-10-09 11:58:15.160721', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 24, 'pitch': 8.12, 'roll': 1.32, 'pres': 185}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.63, 'lipoC3S3': 12.51, 'lipoC3S2': 8.28, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 54.12, 'datetime': '2018-10-09 11:58:15.263827', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 24, 'pitch': 7.41, 'roll': 1.44, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.63, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 54.79, 'datetime': '2018-10-09 11:58:15.367145', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 24, 'pitch': 6.38, 'roll': 1.62, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 55.52, 'datetime': '2018-10-09 11:58:15.470378', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 24, 'pitch': 5.15, 'roll': 1.73, 'pres': 184}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 56.16, 'datetime': '2018-10-09 11:58:15.573867', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 25, 'pitch': 4.13, 'roll': 1.64, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 56.82, 'datetime': '2018-10-09 11:58:15.677299', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 25, 'pitch': 3.35, 'roll': 1.45, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 57.63, 'datetime': '2018-10-09 11:58:15.780640', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 25, 'pitch': 2.85, 'roll': 1.18, 'pres': 183}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 58.38, 'datetime': '2018-10-09 11:58:15.882537', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 25, 'pitch': 2.75, 'roll': 0.88, 'pres': 182}
{'lipoC2': 7.57, 'lipoC3S1': 4.14, 'temp': 31.56, 'lipoC3S3': 12.51, 'lipoC3S2': 8.27, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 59.1, 'datetime': '2018-10-09 11:58:15.987713', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 25, 'pitch': 2.82, 'roll': 0.64, 'pres': 182}
